AltAGL,Time,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,amp2,BaroA,COM1,COM2,CRS,E1 CHT Variance,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
2,65,835.3,750.6,838.4,0.1,2.9,0.2,29.98,118.4,124.575,356.7,16.65,199.75,202.5,211.08,216.4,90.97,1137.25,1054.97,1046.28,1063.38,2.11,59.98,73.2,1026.1,20.32,20.35,0,3704,NaN,177,13,10,0,0.01,47.9478683,-97.171814,3.1,0,18.5,1.58,-0.47,0,40.67,266.9,28.1,28.1,12,0,0,NaN,NaN,NaN,NaN
2,66,835.3,750.3,838.2,-1.2,2.9,0.2,29.98,118.4,124.575,356.7,16.66,200.19,202.99,211.56,216.85,90.56,1137.79,1054.93,1047.23,1063.91,2.1,59.97,73.26,1026.4,20.34,20.35,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,0.01,18.5,1.6,-0.47,0,40.69,266.9,28.1,28.1,13,0,0,NaN,NaN,NaN,NaN
2,67,835.3,750.8,838.7,-0.2,2.8,0.2,29.98,118.4,124.575,356.7,16.67,200.59,203.38,211.96,217.26,91.51,1139.71,1054.75,1048.2,1064.36,2.12,59.89,73.32,1022.1,20.34,20.32,0,3704,NaN,177,13,10,0,0,47.9478683,-97.171814,3.1,0.01,18.5,1.58,-0.47,0,40.66,266.9,28.1,28.1,13,0,0,NaN,NaN,NaN,NaN
3,68,835.3,751.8,839.6,0.5,2.8,0.2,29.98,118.4,124.575,356.7,16.75,200.79,203.68,212.28,217.54,91.3,1139.84,1054.36,1048.54,1064.53,2.16,59.98,73.38,1026.7,20.34,20.32,0,3704,NaN,177,13,10,0,0.01,47.9478683,-97.171814,3.1,0,18.5,1.57,-0.46,0,40.66,266.9,28.1,28.1,12,5.95,0,NaN,NaN,NaN,NaN
3,69,836.3,751.3,839.1,-0.1,2.7,0.2,29.98,118.4,124.575,356.7,16.81,201.26,204.16,212.74,218.07,91.14,1139.35,1053.85,1048.21,1064.38,2.11,60.03,73.43,1029.5,20.34,20.32,0,3704,NaN,177,13,10,0,0.02,47.9478683,-97.171814,3.1,0.01,18.5,1.57,-0.42,0,40.66,266.9,28.1,28.1,12,18.97,0,NaN,NaN,NaN,NaN
3,70,837.3,751.3,839.1,-0.2,2.7,0.2,29.98,118.4,124.575,356.7,16.88,201.61,204.59,213.16,218.49,92.77,1140.12,1054.42,1047.35,1063.97,2.16,60.04,73.49,1030.4,20.34,20.32,0,3704,NaN,177,13,10,0,0,47.9478683,-97.171814,3.1,-0.01,18.5,1.59,-0.41,0,40.66,266.9,28.1,28.1,12,38.06,0,NaN,NaN,NaN,NaN
3,71,836.3,751.4,839.2,0.2,2.6,0.2,29.98,118.4,124.575,356.7,16.89,201.97,204.95,213.54,218.86,96.26,1143.29,1055.09,1047.03,1063.84,2.14,59.89,73.56,1023.9,20.34,20.32,0,3704,NaN,176.9,13,10,0,0,47.9478683,-97.171814,3.1,0,18.5,1.57,-0.47,0,40.66,266.9,28.1,28.1,12,9.24,0,NaN,NaN,NaN,NaN
3,72,837.3,751.4,839.2,1.2,2.7,0.2,29.98,118.4,124.575,356.7,16.97,202.3,205.34,213.95,219.27,101.14,1147.25,1055.3,1046.11,1063.37,2.1,60.03,73.62,1030,20.34,20.32,0,3704,NaN,177,13.5,10,0,0.02,47.9478683,-97.171814,3.1,0,18.5,1.58,-0.42,0,40.66,266.9,28.1,28.1,12,14.51,0,NaN,NaN,NaN,NaN
2,73,836.3,751,838.8,0.3,2.6,0.2,29.98,118.4,124.575,356.7,16.98,202.64,205.71,214.33,219.62,102.67,1148.81,1054.89,1046.14,1063.06,2.12,60.03,73.68,1029.9,20.34,20.32,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,0.02,18.5,1.59,-0.47,0,40.66,266.9,28.1,28.1,13,2.9,0,NaN,NaN,NaN,NaN
1,74,837.3,750.2,838,-0.5,2.5,0.2,29.98,118.4,124.575,356.7,17.02,202.98,206.1,214.69,220,101.44,1147.95,1054.82,1046.51,1063,2.16,59.95,73.74,1027.9,20.34,20.35,0,3704,NaN,177,13,10,0,0.02,47.9478683,-97.171814,3.1,0,18.5,1.58,-0.48,0,40.69,266.9,28.1,28.1,12,6.06,0,NaN,NaN,NaN,NaN
2,75,836.3,750.8,838.7,0.3,2.6,0.2,29.98,118.4,124.575,356.7,17.1,203.36,206.53,215.12,220.46,101.68,1148.85,1055.57,1047.17,1063.12,2.11,60.02,73.8,1030.4,20.34,20.35,0,3704,NaN,177,13,10,0,0.01,47.9478683,-97.171814,3.1,0.01,18.5,1.59,-0.46,0,40.69,266.9,28.1,28.1,12,4.58,0,NaN,NaN,NaN,NaN
2,76,837.3,750.8,838.7,0.5,2.5,0.2,29.98,118.4,124.575,356.7,17.15,203.98,207.24,215.85,221.13,100.01,1148.2,1054.82,1048.19,1064.23,2.15,60.11,73.92,1037.1,20.34,20.35,0,3704,NaN,177,13.5,10,0,0.02,47.9478683,-97.171814,3.1,0.01,18.5,1.59,-0.46,0,40.69,266.9,28.1,28.1,12,6.56,0,NaN,NaN,NaN,NaN
2,77,837.3,750.9,838.7,0,2.4,0.2,29.98,118.4,124.575,356.7,17.18,204.31,207.6,216.22,221.49,99.87,1147.86,1055.13,1047.99,1065.13,2.14,59.96,73.98,1029.9,20.37,20.3,0,3704,NaN,177,13.5,10,0,0,47.9478683,-97.171814,3.1,0,18.5,1.57,-0.45,0,40.67,266.9,28,28,12,15.56,3.9,NaN,NaN,NaN,NaN
3,78,837.3,751.4,839.2,-0.4,2.4,0.2,29.98,118.4,124.575,356.7,17.29,204.64,207.97,216.6,221.93,102.67,1150.06,1056.38,1047.39,1065.35,2.17,60.05,74.04,1034.7,20.37,20.27,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,0.03,18.5,1.58,-0.44,0,40.64,266.9,28.1,28,12,12.37,0,NaN,NaN,NaN,NaN
4,79,837.3,752.3,840.2,1.1,2.3,0.2,29.98,118.4,124.575,356.7,17.27,204.97,208.35,216.99,222.24,104.68,1151.93,1056.51,1047.25,1064.95,2.16,60.03,74.1,1034.9,20.34,20.27,0,3704,NaN,176.9,13,10,0,0.01,47.9478683,-97.171814,3.1,-0.01,18.5,1.58,-0.47,0,40.61,266.9,28,28,12,-5.25,0,NaN,NaN,NaN,NaN
3,80,836.3,751.8,839.6,0.5,2.1,0.2,29.98,118.4,124.575,356.7,17.31,205.32,208.73,217.32,222.63,105.26,1152.38,1056.83,1047.12,1065.19,2.12,60.01,74.16,1032.5,20.32,20.27,0,3704,NaN,177,13,10,0,0,47.9478722,-97.171814,3.1,-0.02,18.5,1.55,-0.45,0,40.59,266.9,28,28,12,-14.87,0,NaN,NaN,NaN,NaN
3,81,837.3,751.9,839.7,0.5,2.2,0.2,29.98,118.4,124.575,356.7,17.37,205.62,209.06,217.7,222.99,105.23,1151.8,1056.81,1046.57,1065.24,2.17,60.09,74.22,1037.6,20.32,20.27,0,3704,NaN,177,13,10,0,0.01,47.9478722,-97.171814,3.1,0.02,18.5,1.59,-0.44,0,40.59,266.9,28,28,12,8.78,0,NaN,NaN,NaN,NaN
3,82,837.3,752,839.8,0.6,2.1,0.2,29.98,118.4,124.575,356.7,17.41,205.95,209.45,218.04,223.36,103.46,1150.53,1056.54,1047.07,1064.84,2.18,60.12,74.28,1038.8,20.32,20.27,0,3704,NaN,176.9,13.5,10,0,0.01,47.9478722,-97.171814,3.1,0,18.5,1.58,-0.46,0,40.59,266.9,28,28,12,2.25,3.9,NaN,NaN,NaN,NaN
3,83,836.3,752.1,839.9,1.1,2.3,0.2,29.98,118.4,124.575,356.7,17.43,206.26,209.78,218.46,223.69,101.45,1150.14,1056.16,1048.69,1064.53,2.13,60.06,74.34,1035.3,20.32,20.27,0,3704,NaN,177,13.5,10,0,0.01,47.9478722,-97.171814,3.1,0.01,18.5,1.58,-0.49,0,40.59,266.9,28,28,12,-8.95,0,NaN,NaN,NaN,NaN
3,84,837.3,751.7,839.5,1.5,2.2,0.2,29.98,118.4,124.575,356.7,17.52,206.55,210.14,218.79,224.07,98.12,1148.03,1056.51,1049.91,1064.57,2.16,60.04,74.4,1037,20.32,20.32,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,0,18.5,1.57,-0.47,0,40.64,266.9,28,28,12,-2.62,0,NaN,NaN,NaN,NaN
2,85,836.3,750.8,838.6,-0.1,2.3,0.2,29.98,118.4,124.575,356.7,17.55,206.88,210.5,219.16,224.43,95.93,1146.03,1056.81,1050.1,1065.39,2.11,60.09,74.46,1038.7,20.32,20.35,0,3704,NaN,177,13,10,0,0,47.9478683,-97.171814,3.1,-0.01,18.5,1.57,-0.47,0,40.67,266.9,28,28,12,-11.52,0,NaN,NaN,NaN,NaN
3,86,836.3,751.5,839.3,0.6,2.3,0.2,29.98,118.4,124.575,356.7,17.63,207.19,210.86,219.53,224.82,96.1,1145.56,1056.28,1049.46,1066.24,2.13,60.08,74.52,1038.7,20.32,20.37,0,3704,NaN,177,13,10,0,0.01,47.9478683,-97.171814,3.1,0,18.5,1.59,-0.47,0,40.69,266.9,28,28,12,-2.36,0,NaN,NaN,NaN,NaN
3,87,836.3,751.5,839.3,0.6,2.3,0.2,29.98,118.4,124.575,356.7,17.65,207.5,211.19,219.9,225.15,94.92,1144.1,1056.66,1049.18,1067.18,2.18,60.09,74.58,1039.4,20.32,20.4,0,3704,NaN,176.9,13,10,0,0,47.9478683,-97.171814,3.1,0,18.5,1.6,-0.49,0,40.72,266.9,28,28,12,-12.1,0,NaN,NaN,NaN,NaN
3,88,836.3,751.5,839.3,0.1,2.3,0.2,29.98,118.4,124.575,356.7,17.66,207.83,211.53,220.24,225.49,94.89,1144.53,1057.27,1049.64,1067.86,2.16,60.11,74.63,1041.4,20.32,20.4,0,3704,NaN,177,13.5,10,0,0.02,47.9478683,-97.171814,3.1,0.02,18.5,1.63,-0.47,0,40.72,266.9,28,28,12,-15.85,0,NaN,NaN,NaN,NaN
3,89,836.3,751.4,839.2,-1,2.3,0.2,29.98,118.4,124.575,356.7,17.72,208.13,211.91,220.62,225.85,94.97,1144.86,1057.76,1049.89,1068.09,2.15,60.11,74.7,1041,20.34,20.42,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,-0.01,18.5,1.58,-0.52,0,40.76,266.9,28,28,12,-1.92,0,NaN,NaN,NaN,NaN
3,90,837.3,751.9,839.7,0.1,2.4,0.2,29.98,118.4,124.575,356.7,17.81,208.41,212.26,221.01,226.22,94.37,1144.22,1059.25,1049.85,1068.3,2.13,60.02,74.76,1037.5,20.34,20.42,0,3704,NaN,177,13.5,10,0,0,47.9478722,-97.171814,3.1,-0.01,18.5,1.58,-0.54,0,40.76,266.9,28,28,12,20.72,0,NaN,NaN,NaN,NaN
4,91,838.3,752.9,840.7,1,2.3,0.2,29.98,118.4,124.575,356.7,17.85,208.71,212.64,221.34,226.56,95.38,1144.88,1060.21,1049.5,1068.94,2.14,60.03,74.82,1039.1,20.34,20.44,0,3704,NaN,177,13,10,0,0,47.9478683,-97.171814,3.1,-0.01,18.5,1.59,-0.47,0,40.78,266.9,28,28,12,31.46,0,NaN,NaN,NaN,NaN
4,92,837.3,752.3,840.2,0.4,2.2,0.2,29.98,118.4,124.575,356.7,17.89,209.02,212.95,221.69,226.91,95.82,1144.83,1059.66,1049.01,1070.07,2.18,60.05,74.88,1039.4,20.34,20.44,0,3704,NaN,177,13,10,0,0,47.9478683,-97.171814,3.1,0,18.5,1.59,-0.46,0,40.78,266.9,28,28,12,22.07,0,NaN,NaN,NaN,NaN
4,93,837.3,752.3,840.2,0.3,2.3,0.2,29.98,118.4,124.575,356.7,17.95,209.32,213.29,222.03,227.27,94.84,1144.63,1059.54,1049.79,1071.44,2.13,60.13,74.94,1044.1,20.34,20.44,0,3704,NaN,177,13.5,10,0,0,47.9478683,-97.171814,3.1,0,18.5,1.6,-0.48,0,40.78,266.9,28,28,12,1.84,0,NaN,NaN,NaN,NaN
4,94,838.3,752.3,840.2,0.7,2.3,0.2,29.98,118.4,124.575,356.7,17.95,209.61,213.64,222.38,227.56,95.24,1145.69,1060.09,1050.45,1072.14,2.17,60.16,75,1047.1,20.32,20.44,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,0,18.5,1.59,-0.46,0,40.76,266.9,28,28,12,6.01,0,NaN,NaN,NaN,NaN
4,95,837.3,752.4,840.2,1.6,2.3,0.2,29.98,118.4,124.575,356.7,18.01,209.9,213.96,222.73,227.91,96.23,1146.75,1059.09,1050.52,1072.07,2.11,60.11,75.06,1043.9,20.32,20.42,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,-0.01,18.5,1.6,-0.43,0,40.74,266.9,28,28,12,1.08,0,NaN,NaN,NaN,NaN
3,96,837.3,751.9,839.7,0.4,2.2,0.2,29.98,118.4,124.575,356.7,18.05,210.2,214.24,223.08,228.25,96.37,1146.83,1058.35,1050.46,1072.25,2.12,60.12,75.11,1045.2,20.32,20.4,0,3704,NaN,176.9,13.5,10,0,0.01,47.9478683,-97.171814,3.1,-0.01,18.5,1.6,-0.45,0,40.72,266.9,28,28,12,0.04,0,NaN,NaN,NaN,NaN
2,97,837.3,751.1,838.9,-0.4,2.2,0.2,29.98,118.4,124.575,356.7,18.1,210.47,214.63,223.43,228.57,96.92,1147.39,1058.92,1050.47,1073.18,2.1,60.13,75.18,1046.9,20.32,20.4,0,3704,NaN,177,13,10,0,0.01,47.9478683,-97.171814,3.1,0.01,18.5,1.6,-0.45,0,40.72,266.9,28,28,12,-12.01,11.8,NaN,NaN,NaN,NaN
2,98,836.3,751.1,838.9,-0.4,2.3,0.2,29.98,118.4,124.575,356.7,18.18,210.77,214.92,223.76,228.95,96.7,1148.11,1058.97,1051.41,1073.67,2.14,60.06,75.23,1041.9,20.32,20.4,0,3704,NaN,177,13,10,0,0.01,47.9478683,-97.171814,3.1,0,18.5,1.61,-0.52,0,40.72,266.9,28,28,12,-28.19,0,NaN,NaN,NaN,NaN
2,99,837.3,750.9,838.8,-0.4,2.2,0.2,29.98,118.4,124.575,356.7,18.2,211.05,215.28,224.12,229.25,96.18,1148.31,1059.07,1052.13,1074.05,2.15,60.01,75.3,1039.8,20.32,20.37,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,0.01,18.5,1.61,-0.51,0,40.69,266.9,28,28,12,-3.74,0,NaN,NaN,NaN,NaN
2,100,837.3,750.8,838.6,-1.1,2.3,0.2,29.98,118.4,124.575,356.7,18.23,211.34,215.64,224.46,229.57,93.93,1146.78,1059.42,1052.85,1074.86,2.14,60.01,75.36,1041.8,20.32,20.37,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,0,18.5,1.61,-0.46,0,40.69,266.9,28,28,12,9.79,0,NaN,NaN,NaN,NaN
2,101,837.3,750.6,838.5,-2.2,2.2,0.2,29.98,118.4,124.575,356.7,18.32,211.61,215.97,224.78,229.93,93.14,1146.24,1060.43,1053.1,1075.43,2.17,59.94,75.42,1037.1,20.32,20.37,0,3704,NaN,177,13.5,10,0,0,47.9478683,-97.171814,3.1,0.02,18.5,1.6,-0.51,0,40.69,266.9,28,28,12,15.74,0,NaN,NaN,NaN,NaN
2,102,837.3,751,838.9,-1.3,2.3,0.2,29.98,118.4,124.575,356.7,18.34,211.89,216.26,225.13,230.23,92.34,1145.34,1061.17,1053,1076.4,2.13,60.01,75.48,1040.7,20.32,20.4,0,3704,NaN,177,13.5,10,0,0.01,47.9478722,-97.171814,3.1,0,18.5,1.59,-0.48,0,40.72,266.9,28,28,12,1.85,0,NaN,NaN,NaN,NaN
3,103,837.3,752,839.8,-0.4,2.2,0.2,29.98,118.4,124.575,356.7,18.34,212.19,216.58,225.48,230.53,89.77,1142.98,1061.54,1053.21,1077.37,2.14,60.08,75.54,1043.4,20.34,20.42,0,3704,NaN,177,13,10,0,0,47.9478722,-97.171814,3.1,0.01,18.5,1.59,-0.51,0,40.76,266.9,28,28,12,-5.45,0,NaN,NaN,NaN,NaN
3,104,837.3,752,839.8,-0.4,2.3,0.2,29.98,118.4,124.575,356.7,18.46,212.43,216.89,225.82,230.89,89.76,1143.42,1062.31,1053.66,1077.31,2.17,60.02,75.6,1040.9,20.34,20.42,0,3704,NaN,177,13,10,0,0.01,47.9478683,-97.171814,3.1,-0.02,18.5,1.57,-0.51,0,40.76,266.9,28,28,12,-0.29,0,NaN,NaN,NaN,NaN
3,105,837.3,752.1,839.9,-0.3,2.3,0.2,29.98,118.4,124.575,356.7,18.49,212.73,217.2,226.14,231.22,89.29,1143.43,1062.83,1054.14,1076.63,2.16,60.05,75.66,1043.3,20.34,20.42,0,3704,NaN,177,13.5,10,0,0,47.9478683,-97.171814,3.1,0,18.5,1.59,-0.47,0,40.76,266.9,28,28,12,-0.01,0,NaN,NaN,NaN,NaN
4,106,837.3,752.2,840.1,0.4,2.2,0.2,29.98,118.4,124.575,356.7,18.55,212.97,217.54,226.44,231.52,89.24,1143.9,1062.02,1054.66,1076.2,2.16,59.94,75.72,1039.9,20.34,20.44,0,3704,NaN,177,13.5,10,0,0,47.9478683,-97.171814,3.1,-0.01,18.5,1.6,-0.49,0,40.78,266.9,28,28,12,0,0,NaN,NaN,NaN,NaN
4,107,837.3,752.4,840.2,1.3,2.3,0.2,29.98,118.4,124.575,356.7,18.59,213.12,217.7,226.72,231.71,90.04,1144.57,1061.79,1054.53,1075.98,2.12,59.89,75.78,1036.1,20.32,20.44,0,3704,NaN,177,13.5,10,0,0,47.9478683,-97.171814,3.1,-0.01,18.5,1.6,-0.49,0,40.76,266.9,28,28,12,0,0,NaN,NaN,NaN,NaN
3,108,836.3,752,839.8,0.9,2.3,0.2,29.98,118.4,124.575,356.7,18.63,213.5,218.15,227.14,232.13,91.28,1145.9,1062.48,1054.62,1075.96,2.17,59.85,75.84,1035.3,20.32,20.44,0,3704,NaN,176.9,13.5,10,0,0,47.9478683,-97.171814,3.1,0.02,18.2,1.58,-0.52,0,40.76,266.9,28,28,12,-13.46,0,NaN,NaN,NaN,NaN
2,109,838.3,751,838.8,0,2.3,0.2,29.98,118.4,124.575,356.7,18.71,213.79,218.47,227.46,232.5,93.74,1147.43,1062.16,1053.69,1076.13,2.14,59.88,75.9,1037,20.32,20.44,0,3704,NaN,176.9,13,10,0,0,47.9478683,-97.171814,3.1,-0.01,18.2,1.6,-0.54,0,40.76,266.9,28,28,12,15.85,0,NaN,NaN,NaN,NaN
2,110,838.3,751.2,839,0.4,2.3,0.2,29.98,118.4,124.575,356.7,18.75,214.08,218.81,227.84,232.83,94.24,1147.57,1061.95,1053.33,1076.38,2.17,59.99,75.97,1042.5,20.34,20.42,0,3704,NaN,177,13,10,0,0.01,47.9478683,-97.171814,3.1,-0.01,18.2,1.59,-0.45,0,40.76,266.9,28,28,12,20.65,0,NaN,NaN,NaN,NaN
2,111,837.3,751,838.8,0.3,2.6,0.2,29.98,118.4,124.575,356.7,18.83,214.57,219.42,228.46,233.4,84.57,1137.86,1061.79,1053.29,1077.05,2.15,60.03,76.08,1046.6,20.34,20.42,0,3704,NaN,176.9,13.5,10,0,0.01,47.9478683,-97.171814,3.1,0.01,18.2,1.61,-0.49,0,40.76,266.9,28.1,28.1,12,0.07,0,NaN,NaN,NaN,NaN
2,112,837.3,750.9,838.7,-0.2,2.6,0.2,29.98,118.4,124.575,356.7,18.91,214.81,219.71,228.77,233.72,79.62,1133.89,1061.88,1054.27,1077.57,2.16,60.04,76.14,1046.2,20.37,20.4,0,3704,NaN,176.9,13.5,10,0,0,47.9478683,-97.1718063,3.1,0.03,18.2,1.63,-0.48,0,40.77,266.9,28.1,28.1,12,-2.48,0,NaN,NaN,NaN,NaN
3,113,837.3,751.4,839.2,-0.6,2.6,0.2,29.98,118.4,124.575,356.7,18.95,215.09,220,229.1,234.04,75.72,1131.04,1062.14,1055.32,1078.15,2.15,59.91,76.2,1041.2,20.37,20.37,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.1718063,3.1,-0.01,18.2,1.59,-0.48,0,40.74,266.9,28.1,28.1,12,-5.26,0,NaN,NaN,NaN,NaN
3,114,838.3,752.2,840,0.2,2.5,0.2,29.98,118.4,124.575,356.7,19.02,215.35,220.3,229.43,234.37,75.55,1130.96,1061.43,1055.41,1078.45,2.11,59.99,76.26,1045.1,20.37,20.37,0,3704,NaN,176.9,13,10,0,0.01,47.9478683,-97.1718063,3.1,0.01,18.2,1.6,-0.51,0,40.74,266.9,28.1,28.1,12,2.25,0,NaN,NaN,NaN,NaN
3,115,838.3,751.6,839.4,-0.5,2.6,0.2,29.98,118.4,124.575,356.7,19.06,215.59,220.64,229.71,234.65,75.49,1130.42,1061.45,1054.93,1078.05,2.1,60.06,76.32,1048.8,20.37,20.35,0,3704,NaN,177,13,10,0,0.01,47.9478683,-97.171814,3.1,-0.02,18.2,1.59,-0.49,0,40.72,266.9,28.1,28.1,12,15.17,0,NaN,NaN,NaN,NaN
3,116,838.3,751.6,839.4,-0.7,2.6,0.2,29.98,118.4,124.575,356.7,19.12,215.87,220.94,230.02,234.99,74.33,1129.35,1061.97,1055.02,1077.8,2.12,59.98,76.38,1044.1,20.37,20.35,0,3704,NaN,177,13,10,0,0.01,47.9478683,-97.171814,3.1,0.01,18.2,1.63,-0.51,0,40.72,266.9,28.1,28.1,12,15.97,0,NaN,NaN,NaN,NaN
3,117,837.3,751.5,839.3,-0.9,2.5,0.2,29.98,118.4,124.575,356.7,19.2,216.13,221.2,230.36,235.33,74.43,1130.15,1063.07,1055.72,1077.72,2.16,60.03,76.44,1047.3,20.37,20.35,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,0.01,18.2,1.63,-0.48,0,40.72,266.9,28.1,28.1,12,-8.33,0,NaN,NaN,NaN,NaN
3,118,837.3,751.6,839.4,-0.4,2.6,0.2,29.98,118.4,124.575,356.7,19.26,216.35,221.54,230.66,235.61,74.41,1129.68,1063.78,1055.27,1077.87,2.16,60.07,76.5,1051.1,20.37,20.32,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,0.02,18.2,1.63,-0.46,0,40.69,266.9,28.1,28.1,12,-15.7,0,NaN,NaN,NaN,NaN
2,119,837.3,751.2,839,0.2,2.5,0.2,29.98,118.4,124.575,356.7,19.33,216.6,221.84,231,235.93,72.34,1127.26,1064.6,1054.92,1078.23,2.17,59.98,76.56,1046.9,20.37,20.32,0,3704,NaN,176.9,13.5,10,0,0,47.9478683,-97.171814,3.1,-0.03,18.2,1.6,-0.48,0,40.69,266.9,28.1,28.1,12,-10.04,3.9,NaN,NaN,NaN,NaN
2,120,837.3,750.3,838.1,-0.9,2.5,0.2,29.98,118.4,124.575,356.7,19.39,216.83,222.14,231.3,236.22,74.9,1129.36,1065.45,1054.46,1078.49,2.14,60.08,76.62,1050.3,20.37,20.3,0,3704,NaN,176.9,13,10,0,0,47.9478683,-97.171814,3.1,-0.01,18.2,1.59,-0.51,0,40.67,266.9,28.1,28.1,12,-0.5,0,NaN,NaN,NaN,NaN
2,121,837.3,750.5,838.3,-0.5,2.5,0.2,29.98,118.4,124.575,356.7,19.45,217.09,222.44,231.63,236.54,78.75,1132.6,1065.12,1053.85,1077.95,2.16,60.05,76.68,1049.8,20.37,20.3,0,3704,NaN,176.9,13,10,0,0.01,47.9478683,-97.171814,3.1,-0.01,18.2,1.63,-0.54,0,40.67,266.9,28.1,28.1,12,-0.01,0,NaN,NaN,NaN,NaN
2,122,837.3,750.3,838.2,-0.5,2.5,0.2,29.98,118.4,124.575,356.7,19.51,217.33,222.72,231.89,236.84,82.88,1137.14,1064.69,1054.26,1076.99,2.17,60,76.74,1049.5,20.37,20.3,0,3704,NaN,176.9,13,10,0,0.01,47.9478683,-97.171814,3.1,0.01,18.2,1.64,-0.53,0,40.67,266.9,28.1,28.1,12,0,0,NaN,NaN,NaN,NaN
2,123,837.3,750.2,838.1,-1.1,2.5,0.2,29.98,118.4,124.575,356.7,19.58,217.55,222.97,232.22,237.13,83.76,1138.75,1063.81,1054.99,1076.31,2.12,59.97,76.79,1048,20.37,20.27,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,0,18.2,1.63,-0.51,0,40.64,266.9,28.1,28.1,12,0,0,NaN,NaN,NaN,NaN
1,124,838.3,750.2,838,-2,2.4,0.2,29.98,118.4,124.575,356.7,19.68,217.8,223.32,232.53,237.48,82.16,1137.81,1063.73,1055.65,1075.62,2.09,59.97,76.86,1047.1,20.37,20.27,0,3704,NaN,177,13.5,10,0,0.01,47.9478683,-97.171814,3.1,-0.01,18.2,1.63,-0.53,0,40.64,266.9,28.1,28.1,12,11.4,0,NaN,NaN,NaN,NaN
2,125,838.3,750.6,838.5,-0.9,2.5,0.2,29.98,118.4,124.575,356.7,19.74,218.05,223.58,232.83,237.79,78.64,1134.69,1063.56,1056.05,1075.35,2.18,60.11,76.92,1054.6,20.37,20.25,0,3704,NaN,176.9,13.5,10,0,0.02,47.9478722,-97.171814,3.1,-0.01,18.2,1.63,-0.49,0,40.62,266.9,28.1,28.1,12,15.82,0,NaN,NaN,NaN,NaN
3,126,838.3,751.8,839.6,0.2,2.4,0.2,29.98,118.4,124.575,356.7,19.73,218.29,223.86,233.11,238.02,70.11,1126.11,1063.56,1056,1075.63,2.18,60.17,76.98,1059.2,20.37,20.25,0,3704,NaN,176.9,13,10,0,0.02,47.9478722,-97.1718063,3.1,0,18.2,1.64,-0.49,0,40.62,266.9,28.1,28.1,12,16,0,NaN,NaN,NaN,NaN
3,127,838.3,751.7,839.5,0.2,2.5,0.2,29.98,118.4,124.575,356.7,19.82,218.52,224.14,233.41,238.34,60.44,1116.82,1063.97,1056.38,1076.56,2.18,60.19,77.04,1060.8,20.34,20.25,0,3704,NaN,176.9,13,10,0,0.01,47.9478722,-97.1718063,3.1,0,18.2,1.64,-0.47,0,40.59,266.9,28.1,28.1,12,4.6,0,NaN,NaN,NaN,NaN
3,128,837.3,751.6,839.4,0,2.5,0.2,29.98,118.4,124.575,356.7,19.85,218.79,224.43,233.71,238.64,53.55,1110.68,1063.97,1057.13,1077.47,2.21,60.16,77.1,1059.6,20.34,20.27,0,3704,NaN,176.9,13,10,0,0.01,47.9478722,-97.1718063,3.1,0.01,18.2,1.64,-0.47,0,40.61,266.9,28.1,28.1,12,-7.91,0,NaN,NaN,NaN,NaN
3,129,837.3,751.8,839.6,0.6,2.4,0.2,29.98,118.4,124.575,356.7,19.93,218.99,224.71,233.99,238.92,50.72,1108.91,1064.49,1058.19,1078.98,2.14,60.06,77.16,1054.5,20.34,20.27,0,3704,NaN,176.9,13.5,10,0,0.01,47.9478722,-97.1718063,3.1,0,18.2,1.64,-0.47,0,40.61,266.9,28.1,28.1,12,-15.64,0,NaN,NaN,NaN,NaN
